date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:09:43	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:39:41%20GMT	./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F&format=xml	/home/lumiq/websites/wigs/localhost/index85dd.php	(from ./)
08:09:46	39993/39993	UR-MC-	200	added ('OK')	application/json	date:Tue,%2019%20Jul%202022%2002:39:40%20GMT	./index.php?rest_route=/wp/v2/pages/336	/home/lumiq/websites/wigs/localhost/index9004.json	(from ./)
08:10:06	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5e41e891a7f84%22	./wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont.eot?v=4.7.0	/home/lumiq/websites/wigs/localhost/wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont3e6e.eot	(from ./wp-content/plugins/contact-widgets/assets/css/font-awesome.min.css?ver=4.7.0)
08:10:11	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5e41e891a7f84%22	./wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont.eot?	/home/lumiq/websites/wigs/localhost/wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfontd41d.eot	(from ./wp-content/plugins/contact-widgets/assets/css/font-awesome.min.css?ver=4.7.0)
08:10:19	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-5e41e891a7f84%22	./wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	/home/lumiq/websites/wigs/localhost/wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont3e6e.woff2	(from ./wp-content/plugins/contact-widgets/assets/css/font-awesome.min.css?ver=4.7.0)
08:10:27	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-5e41e891a7f84%22	./wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont.woff?v=4.7.0	/home/lumiq/websites/wigs/localhost/wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont3e6e.woff	(from ./wp-content/plugins/contact-widgets/assets/css/font-awesome.min.css?ver=4.7.0)
08:10:33	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-5e41e891a7f84%22	./wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont.svg?v=4.7.0	/home/lumiq/websites/wigs/localhost/wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont3e6e.svg	(from ./wp-content/plugins/contact-widgets/assets/css/font-awesome.min.css?ver=4.7.0)
08:10:35	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:40:33%20GMT	./wp-content/themes/flatsome/assets/img/missing.jpg	/home/lumiq/websites/wigs/localhost/wp-content/themes/flatsome/assets/img/missing.jpg	(from ./)
08:10:39	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-5e41e891a6fe4%22	./wp-content/plugins/contact-form-7/images/ajax-loader.gif	/home/lumiq/websites/wigs/localhost/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from ./wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.1.4)
08:10:41	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:40:39%20GMT	./wp-content/themes/flatsome/assets/img/logo.png	/home/lumiq/websites/wigs/localhost/wp-content/themes/flatsome/assets/img/logo.png	(from ./)
08:10:45	9256/9256	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222428-5e41e891c15c3%22	./wp-content/themes/flatsome/assets/css/icons/fl-icons.eot?qutfqd	/home/lumiq/websites/wigs/localhost/wp-content/themes/flatsome/assets/css/icons/fl-iconsf711.eot	(from ./wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.0)
08:10:47	5048/5048	---M--	200	added ('OK')	font/woff2	etag:%2213b8-5e41e891c15c3%22	./wp-content/themes/flatsome/assets/css/icons/fl-icons.woff2?qutfqd	/home/lumiq/websites/wigs/localhost/wp-content/themes/flatsome/assets/css/icons/fl-iconsf711.woff2	(from ./wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.0)
08:10:47	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-5e41e891a7f84%22	./wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	/home/lumiq/websites/wigs/localhost/wp-content/plugins/contact-widgets/assets/fonts/fontawesome-webfont3e6e.ttf	(from ./wp-content/plugins/contact-widgets/assets/css/font-awesome.min.css?ver=4.7.0)
08:10:49	9088/9088	---M--	200	added ('OK')	font/ttf	etag:%222380-5e41e891c15c3%22	./wp-content/themes/flatsome/assets/css/icons/fl-icons.ttf?qutfqd	/home/lumiq/websites/wigs/localhost/wp-content/themes/flatsome/assets/css/icons/fl-iconsf711.ttf	(from ./wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.0)
08:10:49	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:40:48%20GMT	./wp-content/uploads/2018/08/LR-Hair-Extension-Sliding-banner-on-homepage1.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/LR-Hair-Extension-Sliding-banner-on-homepage1.jpg	(from ./)
08:10:51	9164/9164	---M--	200	added ('OK')	font/woff	etag:%2223cc-5e41e891c15c3%22	./wp-content/themes/flatsome/assets/css/icons/fl-icons.woff?qutfqd	/home/lumiq/websites/wigs/localhost/wp-content/themes/flatsome/assets/css/icons/fl-iconsf711.woff	(from ./wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.0)
08:10:51	26760/26760	---M--	200	added ('OK')	image/svg+xml	etag:%226888-5e41e891c15c3%22	./wp-content/themes/flatsome/assets/css/icons/fl-icons.svg?qutfqd	/home/lumiq/websites/wigs/localhost/wp-content/themes/flatsome/assets/css/icons/fl-iconsf711.svg	(from ./wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.0)
08:10:51	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:40:50%20GMT	./wp-content/uploads/2018/08/index_banner02.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/index_banner02.jpg	(from ./)
08:10:53	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:40:52%20GMT	./wp-content/uploads/2018/08/aliwigs-Banner5.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/aliwigs-Banner5.jpg	(from ./)
08:10:53	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:40:52%20GMT	./wp-content/uploads/2018/08/1605_wig_experts_banner_fav_short_summer_styles.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/1605_wig_experts_banner_fav_short_summer_styles.jpg	(from ./)
08:10:55	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:40:53%20GMT	./wp-content/uploads/2018/08/17_7_11-PERMANENT-ROOT-TO-TIP-CURLS.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/17_7_11-PERMANENT-ROOT-TO-TIP-CURLS.jpg	(from ./)
08:10:55	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:40:53%20GMT	./wp-content/uploads/2018/08/wigscom_human_hair_wigs_banner_opt.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/wigscom_human_hair_wigs_banner_opt.jpg	(from ./)
08:10:57	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:40:55%20GMT	./wp-content/uploads/2018/08/20-1_201-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-1_201-500x500.jpg	(from ./)
08:10:57	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:40:55%20GMT	./wp-content/uploads/2018/08/20-1_202-500x500-300x300.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-1_202-500x500-300x300.jpg	(from ./)
08:10:59	3656/3656	---M--	200	added ('OK')	image/gif	etag:%22e48-5e41e891a7f84%22	./wp-content/plugins/godaddy-email-marketing-sign-up-forms/images/spinner.gif	/home/lumiq/websites/wigs/localhost/wp-content/plugins/godaddy-email-marketing-sign-up-forms/images/spinner.gif	(from ./wp-content/plugins/godaddy-email-marketing-sign-up-forms/css/gem.min.css?ver=1.4.2)
08:10:59	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:40:58%20GMT	./wp-content/uploads/2018/08/20-8_201-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-8_201-500x500.jpg	(from ./)
08:11:02	7536/7536	---M--	200	added ('OK')	image/gif	etag:%221d70-5e41e891a7f84%22	./wp-content/plugins/godaddy-email-marketing-sign-up-forms/images/spinner-2x.gif	/home/lumiq/websites/wigs/localhost/wp-content/plugins/godaddy-email-marketing-sign-up-forms/images/spinner-2x.gif	(from ./wp-content/plugins/godaddy-email-marketing-sign-up-forms/css/gem.min.css?ver=1.4.2)
08:11:03	15091/15091	---M--	200	added ('OK')	image/jpeg	etag:%223af3-5e41e891cd143%22	./wp-content/uploads/2018/08/20-8_204-500x500-300x300.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-8_204-500x500-300x300.jpg	(from ./)
08:11:03	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:02%20GMT	./wp-content/uploads/2018/09/24-6_201-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/24-6_201-500x500.jpg	(from ./)
08:11:03	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:03%20GMT	./wp-content/uploads/2018/09/24-6_202-500x500-300x300.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/24-6_202-500x500-300x300.jpg	(from ./)
08:11:05	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:05%20GMT	./wp-content/uploads/2018/09/26-7_20brown_20hair_203-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/26-7_20brown_20hair_203-500x500.jpg	(from ./)
08:11:06	3790/3790	---M--	200	added ('OK')	image/png	etag:%22ece-5e41e891c15c3%22	./wp-content/themes/flatsome/assets/img/shadow@2x.png	/home/lumiq/websites/wigs/localhost/wp-content/themes/flatsome/assets/img/shadow@2x.png	(from ./wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.2.5)
08:11:07	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:06%20GMT	./wp-content/uploads/2018/09/50-20_20FC3-5_20_2_-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/50-20_20FC3-5_20_2_-500x500.jpg	(from ./)
08:11:07	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:06%20GMT	./wp-content/uploads/2018/09/26-7_20brown_20hair_201-500x500-300x300.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/26-7_20brown_20hair_201-500x500-300x300.jpg	(from ./)
08:11:09	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-5e41e891c15c3%22	./wp-content/themes/flatsome/assets/img/underline.png	/home/lumiq/websites/wigs/localhost/wp-content/themes/flatsome/assets/img/underline.png	(from ./wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.2.5)
08:11:09	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:08%20GMT	./wp-content/uploads/2018/09/50-20_20FC3-5_20_3_-500x500-300x300.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/50-20_20FC3-5_20_3_-500x500-300x300.jpg	(from ./)
08:11:09	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:09%20GMT	./wp-content/uploads/2018/09/50-40_20L1-2_20_1_-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/50-40_20L1-2_20_1_-500x500.jpg	(from ./)
08:11:11	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:10%20GMT	./wp-content/uploads/2018/09/64_201-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/64_201-500x500.jpg	(from ./)
08:11:11	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:10%20GMT	./wp-content/uploads/2018/09/50-40_20L1-2_20_2_-500x500-300x300.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/50-40_20L1-2_20_2_-500x500-300x300.jpg	(from ./)
08:11:12	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:11%20GMT	./wp-content/uploads/2018/09/64_202-500x500-300x300.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/64_202-500x500-300x300.jpg	(from ./)
08:11:14	20264/20264	---M--	200	added ('OK')	image/jpeg	etag:%224f28-5e41e891ce0e3%22	./wp-content/uploads/2018/09/2-300x300.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/2-300x300.jpg	(from ./)
08:11:15	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:14%20GMT	./wp-content/uploads/2018/09/3-300x300.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/3-300x300.jpg	(from ./)
08:11:17	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:15%20GMT	./wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.1.4	/home/lumiq/websites/wigs/localhost/wp-content/plugins/contact-form-7/includes/js/scripts58e0.js	(from ./)
08:11:18	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:17%20GMT	./wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	/home/lumiq/websites/wigs/localhost/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from ./)
08:11:20	58759/-1	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Jul%202022%2002:41:12%20GMT	./?page_id=1008	/home/lumiq/websites/wigs/localhost/indexeff9.html	(from ./)
08:11:20	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:18%20GMT	./wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=3.7.0	/home/lumiq/websites/wigs/localhost/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min3088.js	(from ./)
08:11:22	878996/878996	UR-MC-	200	added ('OK')	application/json	date:Tue,%2019%20Jul%202022%2002:39:39%20GMT	./index.php?rest_route=/	/home/lumiq/websites/wigs/localhost/index52f0.json	(from ./)
08:11:22	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:21%20GMT	./wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4	/home/lumiq/websites/wigs/localhost/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.js	(from ./)
08:11:23	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:22%20GMT	./wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=3.7.0	/home/lumiq/websites/wigs/localhost/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min3088.js	(from ./)
08:11:23	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:22%20GMT	./wp-content/themes/flatsome/assets/js/flatsome.js?ver=3.2.5	/home/lumiq/websites/wigs/localhost/wp-content/themes/flatsome/assets/js/flatsome2072.js	(from ./)
08:11:24	59868/-1	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Jul%202022%2002:41:20%20GMT	./?page_id=329	/home/lumiq/websites/wigs/localhost/indexbf77.html	(from ./)
08:11:24	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:23%20GMT	./wp-content/themes/flatsome/assets/js/woocommerce.js?ver=3.2.5	/home/lumiq/websites/wigs/localhost/wp-content/themes/flatsome/assets/js/woocommerce2072.js	(from ./)
08:11:24	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:23%20GMT	./wp-includes/js/underscore.min.js?ver=1.13.3	/home/lumiq/websites/wigs/localhost/wp-includes/js/underscore.minb37e.js	(from ./)
08:11:26	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:25%20GMT	./wp-includes/js/wp-util.min.js?ver=6.0.1	/home/lumiq/websites/wigs/localhost/wp-includes/js/wp-util.min37ad.js	(from ./)
08:11:26	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:25%20GMT	./wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js?ver=3.7.0	/home/lumiq/websites/wigs/localhost/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min3088.js	(from ./)
08:11:27	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:26%20GMT	./wp-content/uploads/2018/08/about-us-598x800.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/about-us-598x800.jpg	(from ./?page_id=329)
08:11:29	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:27%20GMT	./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F%3Fpage_id%3D111	/home/lumiq/websites/wigs/localhost/index9427.json	(from ./?page_id=111)
08:11:29	16746/16746	UR-MC-	200	added ('OK')	application/json	date:Tue,%2019%20Jul%202022%2002:41:26%20GMT	./index.php?rest_route=/wp/v2/pages/111	/home/lumiq/websites/wigs/localhost/indexfb5a.json	(from ./?page_id=111)
08:11:31	97527/-1	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Jul%202022%2002:41:24%20GMT	./?product=virgin-remy-lace-wig-grade-7a	/home/lumiq/websites/wigs/localhost/indexf1c6.html	(from ./)
08:11:31	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:29%20GMT	./index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2F%3Fpage_id%3D111&format=xml	/home/lumiq/websites/wigs/localhost/index855f.php	(from ./?page_id=111)
08:11:31	0/-1	---M--	301	error ('')			http://schema.org/InStock	/home/lumiq/websites/wigs/schema.org/InStock.e6.delayed	(from ./?product=virgin-remy-lace-wig-grade-7a)
08:11:31	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:30%20GMT	./wp-includes/js/backbone.min.js?ver=1.4.1	/home/lumiq/websites/wigs/localhost/wp-includes/js/backbone.min330a.js	(from ./?page_id=111)
08:11:31	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:31%20GMT	./wp-content/plugins/ninja-forms/assets/js/min/front-end.js?ver=3.4.18	/home/lumiq/websites/wigs/localhost/wp-content/plugins/ninja-forms/assets/js/min/front-end51b2.js	(from ./?page_id=111)
08:11:31	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:31%20GMT	./wp-content/plugins/ninja-forms/assets/js/min/front-end-deps.js?ver=3.4.18	/home/lumiq/websites/wigs/localhost/wp-content/plugins/ninja-forms/assets/js/min/front-end-deps51b2.js	(from ./?page_id=111)
08:11:32	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:32%20GMT	./wp-content/uploads/2018/08/20-1_201-500x500-600x600.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-1_201-500x500-600x600.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a)
08:11:32	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:32%20GMT	./index.php?rest_route=/wp/v2/product/1509	/home/lumiq/websites/wigs/localhost/indexbdd0.json	(from ./?product=virgin-remy-lace-wig-grade-7a)
08:11:32	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:32%20GMT	./wp-content/uploads/2018/08/20-1_202-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-1_202-500x500.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a)
08:11:33	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:33%20GMT	./wp-content/uploads/2018/08/20-1_202-500x500-600x600.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-1_202-500x500-600x600.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a)
08:11:33	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:33%20GMT	./wp-content/uploads/2018/08/20-1_203-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-1_203-500x500.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a)
08:11:35	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:34%20GMT	./wp-content/uploads/2018/08/20-1_203-500x500-600x600.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-1_203-500x500-600x600.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a)
08:11:35	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:34%20GMT	./wp-content/uploads/2018/08/20-1_201-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-1_201-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a)
08:11:37	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:35%20GMT	./wp-content/uploads/2018/08/20-1_202-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-1_202-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a)
08:11:37	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:35%20GMT	./wp-content/uploads/2018/08/20-1_203-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-1_203-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a)
08:11:37	100444/-1	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Jul%202022%2002:41:33%20GMT	./?product=virgin-remy-lace-wig-grade-7a-2	/home/lumiq/websites/wigs/localhost/index6c42.html	(from ./)
08:11:38	0/-1	---M--	301	error ('')			http://schema.org/InStock	/home/lumiq/websites/wigs/schema.org/InStock.e7.delayed	(from ./?product=virgin-remy-lace-wig-grade-7a-2)
08:11:38	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:37%20GMT	./wp-content/uploads/2018/08/20-8_201-500x500-130x130.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/08/20-8_201-500x500-130x130.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a)
08:11:38	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:37%20GMT	./wp-content/uploads/2018/09/15-2_201-500x500.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/15-2_201-500x500.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a)
08:11:38	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:38%20GMT	./wp-content/uploads/2018/09/15-2_202-500x500-300x300.jpg	/home/lumiq/websites/wigs/localhost/wp-content/uploads/2018/09/15-2_202-500x500-300x300.jpg	(from ./?product=virgin-remy-lace-wig-grade-7a)
08:11:39	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:39%20GMT	./wp-content/plugins/akismet/_inc/form.js?ver=4.1.2	/home/lumiq/websites/wigs/localhost/wp-content/plugins/akismet/_inc/form8aee.js	(from ./?product=virgin-remy-lace-wig-grade-7a)
08:11:39	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:39%20GMT	./wp-includes/js/comment-reply.min.js?ver=6.0.1	/home/lumiq/websites/wigs/localhost/wp-includes/js/comment-reply.min37ad.js	(from ./?product=virgin-remy-lace-wig-grade-7a)
08:11:39	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:39%20GMT	./wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=3.7.0	/home/lumiq/websites/wigs/localhost/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min3088.js	(from ./?product=virgin-remy-lace-wig-grade-7a)
08:11:40	389/389	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2019%20Jul%202022%2002:41:40%20GMT	./index.php?rest_route=/wp/v2/product/2496	/home/lumiq/websites/wigs/localhost/index259b.json	(from ./?product=virgin-remy-lace-wig-grade-7a-2)
